retailerId|mobile|masterAppOrderId|appOrderId|transactionAmount|orderDate|orderStatus|paymentMode|paymentMethod|paymentDesc|gstId
--|53|aaomnqb|iluvlgf|71.71687|2023-04-07|Delivered|qwvpczux|Credit|--|--
--|67|nxzqvlndqnifm|ygvsz|70.07807|2023-06-24|Delivered|nmbridedeoe|Credit|--|--
--|33|txnxr|jccvcolwvdmkcg|54.32708|2023-04-20|Delivered|klbyclcbwpxf|Credit|--|--
--|62|nsqokecgbif|pseeizwoyht|32.88925|2023-02-12|Delivered|qihklqxnck|Credit|--|--
--|24|fniovepglooe|blbugqnppjxtu|99.36469|2023-05-12|Delivered|rtkhapdml|Credit|--|--
--|68|bggjxqoy|oeeybzfdkiezj|86.34164|2023-04-24|Delivered|ltflgb|{classsize=0.20|--|--
--|68|rqzxgoznnszo|vjtzjotnmtpema|38.960915|2023-02-20|Delivered|culaqlkmgije|Credit|--|--
--|3|dnzvmutvc|gtbhekoyibk|19.14763|2023-07-28|Delivered|gbhbhwkb|{classsize=0.20|--|--
--|78|gyyojcnep|vlslrrk|31.211329|2023-03-23|Delivered|otxzjbrbatw|{classsize=0.20|--|--
--|42|bhueuc|jladlsnrxbkov|67.426125|2023-06-05|Delivered|xcmaqyosvprp|UPL|--|--
--|60|uefvnkuq|qwscscbi|8.237376|2023-06-13|Delivered|dvukpsm|{classsize=0.20|--|--
--|2|oxnvm|pysjhet|75.901726|2023-05-27|Delivered|yfipn|UPL|--|--
--|51|lgwqkcxqseefi|raowj|32.65234|2023-05-22|Delivered|tjulafwahhemzn|Credit|--|--
--|34|nvthcyozkeil|pvkjelt|34.891453|2023-07-31|Delivered|nnbjohwsmt|Credit|--|--
--|15|hspjitbdmrq|btqfwyjwlseqk|3.447533|2023-03-22|Delivered|fsbcxsj|Credit|--|--
--|93|ptmxzr|owflbjpcwsj|46.5943|2023-08-07|Delivered|ohnqpmbwyuhx|Credit|--|--
--|85|kcqkiwg|hpmaxcvl|77.31427|2023-05-04|Delivered|sujpd|{classsize=0.20|--|--
--|77|rcytgkuaplki|wqovrdkbzzuhso|99.19948|2023-07-09|Delivered|xwoidesf|Credit|--|--
--|62|pboegeogp|mupovtwuina|96.41722|2023-05-13|Delivered|xmktntyqq|UPL|--|--
--|84|cvccwpdswxpqhy|wudldpw|52.328865|2023-07-11|Delivered|pgoislhwl|{classsize=0.20|--|--
--|61|eubho|vjchjx|38.634865|2023-05-09|Delivered|ttucxix|UPL|--|--
--|51|tzkvb|cnnvhdk|62.32931|2023-07-15|Delivered|dkhpdomj|Credit|--|--
--|4|zluyydius|mktdsz|31.28255|2023-04-15|Delivered|zuuvqzybmzefge|{classsize=0.20|--|--
--|19|zhfqexh|sikskzzig|0.93040377|2023-01-12|Delivered|uajupmrbdtmqkf|Credit|--|--
--|77|jupgxaoebyus|sgjqnwfw|94.33389|2023-04-28|Delivered|kcvejso|Credit|--|--
--|17|xzgteeaeie|hjoigiexcahyno|45.783356|2023-05-12|Delivered|pituvybckbi|Credit|--|--
--|19|hvuvdtfgxptfd|vmpraoyoapcdur|4.156059|2023-02-28|Delivered|dajbfdju|UPL|--|--
--|42|pqqmzvxgoeyhu|zbqartjvfhnsw|46.39662|2023-01-10|Delivered|xjizpz|{classsize=0.20|--|--
--|63|anmvjnvn|iwcaaucsx|93.7746|2023-01-22|Delivered|hlqwuvskwrkop|{classsize=0.20|--|--
--|18|inlbguaacvvrl|igwctkrgcnezx|93.98386|2023-01-03|Delivered|xxfyhfezu|UPL|--|--
--|71|hfervs|fwiozk|30.683456|2023-01-30|Delivered|vrzgjyjogy|Credit|--|--
--|37|hnntawtpre|dteeojsvpugo|48.73988|2023-01-23|Delivered|hcuwrcaf|Credit|--|--
--|28|ixnmdbkeiwav|cbeqfxz|38.21576|2023-04-23|Delivered|yzeew|UPL|--|--
--|93|kqbfxvwmhpqyku|gjbqmqzxgco|3.0601861|2023-07-07|Delivered|ywyivvvoql|UPL|--|--
--|14|kepabrzdeog|mqzlyboqou|51.491028|2023-07-07|Delivered|olnoiblrmqv|UPL|--|--
--|2|klfreevuffhn|earllgrunj|84.21976|2023-02-25|Delivered|isehnkihelgl|UPL|--|--
--|20|ezzbmew|occyepuobdezg|23.954416|2023-07-29|Delivered|dxjlauyux|UPL|--|--
--|16|oxxbwqnnbyib|xnftxotvqofx|25.026653|2023-05-30|Delivered|urrisczgctutg|UPL|--|--
--|21|icekk|ddbzvdutgkm|25.52364|2023-08-05|Delivered|zmrynaf|Credit|--|--
--|9|cswhssg|sjxhrufzzd|55.96617|2023-07-05|Delivered|ptise|{classsize=0.20|--|--
--|3|mmzmstep|mitfnnjgtkdpsw|98.35917|2023-07-21|Delivered|euzskcuadpkxd|UPL|--|--
--|21|evcpboxsko|enjxycstl|97.35101|2023-03-13|Delivered|xbicuziwey|UPL|--|--
--|89|lkwuepwoapf|iohotbckakvmx|61.273373|2023-01-12|Delivered|elqkmu|{classsize=0.20|--|--
--|34|zzoanhft|aahyttinqldktj|54.993244|2023-03-07|Delivered|wzlixgili|Credit|--|--
--|27|fusznzfqzuvoj|ofqiooylrkurcy|78.79415|2023-02-12|Delivered|icqwkz|UPL|--|--
--|25|vedqkmnyqprsym|yjwmbrkhypxlsv|47.913574|2023-01-07|Delivered|kjfugecw|Credit|--|--
--|65|rsvubanscihqfq|wsdxoxfhiswu|35.898796|2023-04-17|Delivered|pgjnsvykk|{classsize=0.20|--|--
--|37|nfpfxxpgihgrov|gepzzenzwlhhu|21.603647|2023-03-10|Delivered|bnapis|Credit|--|--
--|47|txtigwa|zblnhhbvhxwjl|84.433586|2023-05-06|Delivered|xjfhf|{classsize=0.20|--|--
--|53|adixcuulhxr|pktttndxx|25.356903|2023-07-11|Delivered|ufaiyspxqe|Credit|--|--
--|13|dnyswz|gqopqhivxdnzl|52.23484|2023-07-21|Delivered|nfiqnssrkebqov|Credit|--|--
--|71|biiei|ilelzomztw|57.183693|2023-03-04|Delivered|wcjjd|Credit|--|--
--|87|xqltbhhlpkwmf|qgpngy|30.966995|2023-05-19|Delivered|ktnahdkztsij|UPL|--|--
--|56|muqvc|vwbnhbljbtnxrd|4.8262186|2023-04-21|Delivered|lzzkdk|Credit|--|--
--|9|hzurb|ooptgpoftzt|83.69333|2023-07-11|Delivered|djkcfh|{classsize=0.20|--|--
--|70|qcmqnzorfgxv|vivmcpmrsjmxb|36.38899|2023-01-25|Delivered|aozoawqxjwl|Credit|--|--
--|93|hsjkukh|udvcpntvmuin|38.19503|2023-01-15|Delivered|cbemuhfmc|UPL|--|--
--|6|aeawvkgmclqvys|nmkzazlytc|19.100342|2023-05-20|Delivered|izvjovsmdvb|UPL|--|--
--|73|vaosiboydqr|rzkjrmuztilbob|57.054104|2023-05-22|Delivered|yfqvptnmbvkzi|{classsize=0.20|--|--
--|77|kuanzd|virutmykq|69.720726|2023-04-11|Delivered|xcjeibxxixfti|Credit|--|--
--|91|byenglpua|djeuvqgg|0.51590556|2023-02-26|Delivered|zhdaufwbwerxpt|Credit|--|--
--|52|mqwngupf|eqpktdgmrter|65.11332|2023-04-30|Delivered|kxdhm|{classsize=0.20|--|--
--|45|fnzypmvqoat|zgporfnaopi|23.146774|2023-01-12|Delivered|qtpiokfxsiw|{classsize=0.20|--|--
--|38|lkziuswlwcxivn|lcrdggw|66.492615|2023-05-21|Delivered|hqvofruefcklj|UPL|--|--
--|52|nxyzflqfcvhtx|zybgfdpvkomwb|70.30249|2023-06-30|Delivered|vnuorubrxaoq|{classsize=0.20|--|--
--|83|lrfdxevmq|qnlzlqxmwozdk|35.866653|2023-05-04|Delivered|wutoipnglj|UPL|--|--
--|46|zeyhprxnmizs|klvdplzjy|65.42314|2023-06-04|Delivered|rmzkrvzdripnb|UPL|--|--
--|0|kxjkgrhbkzul|bugqjje|48.18841|2023-06-28|Delivered|vuebl|Credit|--|--
--|50|yglafjxjmshi|vwusymvggk|4.1700087|2023-06-06|Delivered|uczhohphlpm|UPL|--|--
--|40|iuethnaw|vuqxekmlkityk|27.732143|2023-02-17|Delivered|ckfppu|{classsize=0.20|--|--
--|91|byhlusso|rgnxbxwl|96.42017|2023-03-24|Delivered|oxwqwlzyk|{classsize=0.20|--|--
--|58|obptnvd|spmibpztqislmh|62.210094|2023-05-14|Delivered|wimowwjikeaxg|Credit|--|--
--|64|kqivhnjzjwhl|jxnbygimz|22.134346|2023-03-23|Delivered|ijzvqzjxxnti|UPL|--|--
--|16|tcdly|xsbpbwo|73.14539|2023-07-22|Delivered|refbj|Credit|--|--
--|47|uyyhdrnxvho|tastaohnlkmnvj|92.11367|2023-05-28|Delivered|fzxtqsozrt|UPL|--|--
--|38|mdqyit|zfreqgdv|46.01665|2023-07-04|Delivered|vngwpiqhs|UPL|--|--
--|50|xwrsox|cmrfw|29.661016|2023-01-27|Delivered|yipivkhogbl|Credit|--|--
--|30|edenfrpadru|ipwslbwcoeyfe|48.689896|2023-04-08|Delivered|qtsvmuaxwbjbp|Credit|--|--
--|49|ugzlzxjdg|nlfewfmxthqy|14.162504|2023-05-09|Delivered|dgfuyo|UPL|--|--
--|45|mpsoeooe|vdqtmjzjalh|91.65352|2023-06-13|Delivered|cszuawmxiyvqy|Credit|--|--
--|96|djnnpuuoemkt|xxnvfra|52.60474|2023-04-16|Delivered|ejgfdq|{classsize=0.20|--|--
--|99|ubstlekls|kcxzzgktkh|8.5717745|2023-07-17|Delivered|sqxrt|Credit|--|--
--|96|hobsokpowh|rcmfpvkhzfrq|70.04353|2023-07-31|Delivered|ybbganozundiqj|Credit|--|--
--|52|xcgtlo|bcipmjgjjv|60.67259|2023-03-11|Delivered|dwftumr|UPL|--|--
--|2|rtrepgbknunnwb|gvsczmuhy|35.039623|2023-02-14|Delivered|jrcbjtablkkgr|UPL|--|--
--|59|drevmrvx|nzlpaql|93.48514|2023-03-23|Delivered|ddyljnhxnc|Credit|--|--
--|8|kbioekhgmpwua|gohmzjvpx|61.077084|2023-05-07|Delivered|xlnxv|UPL|--|--
--|20|yekoaaamy|ddpyysfnnb|99.44293|2023-04-30|Delivered|aohfvxpyqqb|{classsize=0.20|--|--
--|78|pqkzrumwcf|zwoukoi|49.980007|2023-05-11|Delivered|oiaythl|UPL|--|--
--|72|prsrwdzkoxenbx|yncqhynkkhx|64.86805|2023-05-27|Delivered|qxialjalqhmtj|{classsize=0.20|--|--
--|98|wjvpwgzdwm|nuipynm|68.34312|2023-04-05|Delivered|udrvsymr|UPL|--|--
--|98|igpmywbebq|wsdhvjla|4.852036|2023-04-18|Delivered|ccefwwjmgjjyi|UPL|--|--
--|96|bviykgfuamzhp|pagccjoc|72.99191|2023-03-29|Delivered|kqygxab|{classsize=0.20|--|--
--|20|dfkrhyvufjjh|vcjtlc|14.549171|2023-04-29|Delivered|fmxtrctljq|UPL|--|--
--|29|czupsqgrto|bdubk|26.487972|2023-01-31|Delivered|bzfgjvx|UPL|--|--
--|57|bkmyfujx|slqcdhhaqzor|90.39776|2023-02-01|Delivered|jakyaxilhyd|{classsize=0.20|--|--
--|7|xpwozsd|ktjhysh|68.69509|2023-02-16|Delivered|tzevwxxyyb|UPL|--|--
--|70|hmbzqeascwqvox|ryrwoqreye|99.78494|2023-02-27|Delivered|iyznydhru|Credit|--|--
--|15|qgztrqjuer|kfnuevtkjxjsk|35.42176|2023-04-25|Delivered|hbjbdmpvxcj|{classsize=0.20|--|--
--|7|yxyqqlk|zmhilocns|2.6708477|2023-08-01|Delivered|fjgtuubosy|Credit|--|--
--|41|exyxicifmywiu|kqgyngmw|40.15576|2023-02-04|Delivered|mnwtk|UPL|--|--
--|76|qkzdn|grevtjvsr|53.687477|2023-03-18|Delivered|gviutnucov|{classsize=0.20|--|--
--|78|xmjida|jjjnmvkfd|59.906376|2023-02-19|Delivered|lnohcnzz|{classsize=0.20|--|--
--|48|ahnjtubdrqw|ihuhn|38.22815|2023-02-22|Delivered|ljuev|{classsize=0.20|--|--
--|75|rimyzfc|caolihwjbwzfmz|91.169914|2023-04-12|Delivered|xkxezxjb|UPL|--|--
--|22|lehedafqgaljw|uyopmqboak|21.043024|2023-03-20|Delivered|xtsuwpsw|Credit|--|--
--|60|kimugffgkrh|vsigzgxue|67.03414|2023-05-17|Delivered|hmlqmtypxz|{classsize=0.20|--|--
--|81|vnbsymkkue|aymmqyohhximk|10.856356|2023-02-25|Delivered|kpseqm|{classsize=0.20|--|--
--|79|tdcrkmwrm|vqsqhaqr|51.437263|2023-01-08|Delivered|winingc|{classsize=0.20|--|--
--|1|kttog|ttshchjkyfamwo|69.52109|2023-01-13|Delivered|retwnihcjxsi|UPL|--|--
--|43|xcwlc|kcoonennx|51.597057|2023-07-02|Delivered|scgjecqqqj|UPL|--|--
--|75|ymsvm|ddrnlrwebk|19.226452|2023-07-30|Delivered|dxiweovzncfoz|Credit|--|--
--|14|aubkob|hcokpjfnmqk|14.625822|2023-06-10|Delivered|ugilyuskb|{classsize=0.20|--|--
--|18|xxwywv|rpsgxtrjllbwli|26.274147|2023-02-17|Delivered|ficdegre|UPL|--|--
--|79|mrdinqltibb|povuqve|99.3467|2023-05-21|Delivered|gyfyemlckxug|{classsize=0.20|--|--
--|38|xydgqdhinunob|uwgue|64.93875|2023-05-01|Delivered|wivdekkj|{classsize=0.20|--|--
--|98|nqidtyfynco|xezgazjcmak|39.32711|2023-05-25|Delivered|hmbjeucoruf|UPL|--|--
--|86|ixcxufsgl|ywhyqy|89.92802|2023-04-07|Delivered|trgvj|UPL|--|--
--|16|msxhxrqefe|vyjegcdcyi|38.144745|2023-05-30|Delivered|ipvyhohrcli|UPL|--|--
--|97|cgrzuvbv|grcic|70.95858|2023-06-12|Delivered|txtmc|UPL|--|--
--|31|wfjfyrrhsjq|boglaj|62.90197|2023-05-01|Delivered|djaao|Credit|--|--
--|16|rnvafdh|lxsrhs|67.96284|2023-03-10|Delivered|emypi|Credit|--|--
--|23|xlivyqgxgamhg|hbttxgfuhxm|27.00406|2023-04-14|Delivered|dgzlisht|{classsize=0.20|--|--
--|51|qmsmzk|dhscpx|50.442528|2023-05-02|Delivered|bhdcpz|UPL|--|--
--|43|pbhrblfc|nvaxxlkicmdhtj|78.21702|2023-03-17|Delivered|kptagwrndvn|{classsize=0.20|--|--
--|1|knwif|ytoqqxbfucfsz|89.48466|2023-04-08|Delivered|tlqousxggp|UPL|--|--
--|84|elgsmonjrqsnbu|jbnqzhhwyokoqv|33.020527|2023-04-17|Delivered|tectdwrxhmp|Credit|--|--
--|97|uzlenmmrhcvv|oheusl|75.95542|2023-01-07|Delivered|rurtgrfvfofbna|{classsize=0.20|--|--
--|52|zrqabhqthxljt|qwdzyequuoakec|23.271727|2023-03-04|Delivered|doaumqeygtjk|Credit|--|--
--|64|juymwiokiiypw|syhjkjg|43.3877|2023-02-22|Delivered|ymvilxdywjw|Credit|--|--
--|51|setrzkmtnqrdqu|zaldvypt|46.195385|2023-06-12|Delivered|iqdavtixgqf|{classsize=0.20|--|--
--|53|kzifgrajhlc|sbyjwdmuxvw|99.07783|2023-07-23|Delivered|xfmlmabzjm|Credit|--|--
--|12|ilxceuuoxdpat|bholkdyw|33.716118|2023-07-26|Delivered|mekkttbmln|Credit|--|--
--|60|pvlvdrsotc|qqarwmu|91.90718|2023-02-21|Delivered|rqebgucm|Credit|--|--
--|6|mbcajpgftxn|snydcemgjlijdl|82.14827|2023-04-29|Delivered|wrplmpw|Credit|--|--
--|86|xvllsqdvmaeqgv|zlejgkmvqjpuzw|70.40425|2023-03-07|Delivered|mssmpeujqvdw|UPL|--|--
--|21|kylabjqhfgjyd|akpodlfy|8.259093|2023-04-20|Delivered|qbthlz|Credit|--|--
--|99|fpzfgmsxe|rfwkylpqw|9.562833|2023-04-04|Delivered|ioqvtbhht|Credit|--|--
--|11|bblfrpeurudhb|pmywvut|22.720835|2023-02-20|Delivered|bkrzzgfipkyyuc|{classsize=0.20|--|--
--|32|wnovlnqixme|tbbndbpkvfa|9.931914|2023-06-25|Delivered|blzdy|UPL|--|--
--|23|dfssojaxruyh|kbnpadxkplsfbw|36.967377|2023-05-12|Delivered|nsipjx|UPL|--|--
--|65|rkqeywyy|uaoqvgv|97.492966|2023-03-15|Delivered|smydb|UPL|--|--
--|96|vyqrjmvvqyj|cxcizajldtkz|44.471024|2023-01-01|Delivered|knapr|Credit|--|--
--|59|dlmhwqxibyriz|ovrlm|77.840164|2023-04-14|Delivered|qlyudfcud|Credit|--|--
--|34|ckerfnrgjrcaea|etnrmiynjwl|42.455097|2023-02-23|Delivered|kqgcbbpezm|UPL|--|--
--|41|itadpgxshlfq|vshvecsy|23.179232|2023-02-05|Delivered|uqryoyh|Credit|--|--
--|16|kiojstfjo|tbagwtr|85.057945|2023-04-08|Delivered|hdvozax|UPL|--|--
--|53|cdsllop|buyyfiakzu|95.66053|2023-02-27|Delivered|mqptfrinudd|UPL|--|--
--|43|pylop|bimumvmriwjvbg|83.96399|2023-06-24|Delivered|ubdgpmtgt|Credit|--|--
--|13|hbctmaqwvrnz|lgrzlvvhnhpcsp|35.561974|2023-06-14|Delivered|fzxmvcpwjzybs|{classsize=0.20|--|--
--|66|rohxcl|jkrddfdekb|97.51742|2023-03-28|Delivered|usjcxvcnsxngds|UPL|--|--
--|1|twwezztigkw|ubxghfcy|67.83742|2023-01-15|Delivered|kaqoxbz|{classsize=0.20|--|--
--|36|drkhfzdlvbho|ppnyxvhyys|74.33421|2023-05-21|Delivered|jivwyyslzft|{classsize=0.20|--|--
--|61|ubtzrfcfxs|daceoebbdwov|5.546191|2023-06-01|Delivered|mxpejaaxvj|Credit|--|--
--|84|lmovxbhrqngux|maewftvb|42.42805|2023-02-12|Delivered|dbfdkyeygcjxvj|UPL|--|--
--|88|qvdozj|dejozfyga|53.679337|2023-01-09|Delivered|pitggerwi|UPL|--|--
--|60|tumiodgsahb|nctdov|59.865795|2023-03-03|Delivered|ljurigljzqgidh|Credit|--|--
--|5|aznrzl|ydbgsixxcm|41.898174|2023-04-21|Delivered|lqauggwkm|UPL|--|--
--|13|jrbguntskuk|wfctpqscjiou|67.96808|2023-02-07|Delivered|ouabj|{classsize=0.20|--|--
--|93|ntgltoeijur|qvgdzugwgjyeq|39.70089|2023-05-31|Delivered|jqanzpw|UPL|--|--
--|48|qdqbakzle|gdgonaln|13.070741|2023-06-06|Delivered|wpdtenzycqs|UPL|--|--
--|99|qeivbgdit|wfhsdeu|32.532707|2023-01-05|Delivered|nebulgiy|{classsize=0.20|--|--
--|18|qrrghoufgc|ozlqqpbvvkhe|27.862675|2023-06-11|Delivered|dfkztild|Credit|--|--
--|19|lrdqoelascd|jnktylhz|62.35528|2023-02-12|Delivered|dbufvnevkybh|Credit|--|--
--|80|gtqopntinhvq|dsxmsnykpdb|88.31569|2023-01-18|Delivered|yprpwtsebt|Credit|--|--
--|16|ntfiyorxkragdw|rqjosblx|61.190952|2023-01-05|Delivered|nxcgokbia|UPL|--|--
--|89|jqvukvdmsirn|nqrsfc|87.22203|2023-01-08|Delivered|wrbfbdazpgpsp|Credit|--|--
--|58|axxgbsjs|qxllchyrfodd|31.157484|2023-01-02|Delivered|ksqsosxcmpbre|UPL|--|--
--|1|porhf|ohlhpxibhvy|90.355255|2023-01-23|Delivered|dzstz|{classsize=0.20|--|--
--|17|gfwofztvkvzz|rzocqc|49.5089|2023-06-25|Delivered|bvjawuyv|UPL|--|--
--|95|pqolpckue|kemysgs|66.26994|2023-03-08|Delivered|fwtbxnfqgwwaj|Credit|--|--
--|78|hhzakvj|sjtedyjpsg|2.198047|2023-03-30|Delivered|muukkseqyugxct|Credit|--|--
--|46|pexwpaowbxh|baldm|5.755999|2023-03-22|Delivered|jcqpqj|UPL|--|--
--|26|wurwlfq|gxbwk|74.47651|2023-01-26|Delivered|lheimqzvg|Credit|--|--
--|38|jxyleutaistrwk|yylbgppygh|71.963104|2023-03-30|Delivered|syfkzcnibpbr|{classsize=0.20|--|--
--|72|thvggy|fclnmfsboetc|52.04751|2023-04-27|Delivered|tkiib|Credit|--|--
--|79|umzdbuvcklmy|wvlfzaxsgzpu|47.21097|2023-01-08|Delivered|jndmbtstsqrcj|Credit|--|--
--|34|ikcbd|ugxgxfezmrmfe|11.287404|2023-01-08|Delivered|ginzfuni|Credit|--|--
--|36|yrfptyd|ckomaeb|67.500984|2023-06-07|Delivered|flvyo|{classsize=0.20|--|--
--|61|srcgcghpfwouoj|gukpjvjzanm|2.0514305|2023-05-18|Delivered|vfqzxkelujk|Credit|--|--
--|30|raikz|whbfdbmhsc|60.744934|2023-01-19|Delivered|ofsrxostrmtjz|Credit|--|--
--|76|plglu|rkufaelu|51.57926|2023-07-17|Delivered|cadflwucxcljgb|Credit|--|--
--|47|vkfyypuxhimpku|biuggskvl|29.726347|2023-07-13|Delivered|zesilniomr|Credit|--|--
--|68|wirsywqvtkrkk|orvwvsjhdnuca|43.016094|2023-04-27|Delivered|qkxoegnskrpfan|Credit|--|--
--|79|ldfbfzheczxg|zfskbubgen|45.810177|2023-03-04|Delivered|eqvsjyhcernfek|{classsize=0.20|--|--
--|85|oedfcvursgygj|tzlslcgc|47.064777|2023-04-17|Delivered|kpvrjck|UPL|--|--
--|64|nfysjwdwnidx|znpuxo|44.416367|2023-07-30|Delivered|nxmrgghri|Credit|--|--
--|30|rsvjq|ezzuxmzsatpuki|10.284759|2023-03-27|Delivered|xaurfvfgmbk|UPL|--|--
--|90|pxsfvkula|gajannvvi|38.27296|2023-07-22|Delivered|zcdjtlxv|Credit|--|--
--|27|zzonrnjmpga|wljdmrnr|28.553272|2023-06-12|Delivered|qlgjqxnuxsand|{classsize=0.20|--|--
--|38|gxgrgcxiwzaotv|uqrqpogv|89.46442|2023-07-14|Delivered|jeyzoickuoz|UPL|--|--
--|45|tnmgbpwzjlqa|xxmcvvqcnnyezm|59.20461|2023-01-03|Delivered|bhkvpahpfyyrzr|{classsize=0.20|--|--
--|51|linoxi|ooaorznlspb|6.290619|2023-08-02|Delivered|kssihoafifmm|{classsize=0.20|--|--
--|78|qtebg|nnlkdohelznn|50.362923|2023-03-17|Delivered|keahstn|{classsize=0.20|--|--
--|89|xxqzjvqaldn|lkibmx|55.952442|2023-07-20|Delivered|ztxwgxxauz|Credit|--|--
--|22|zqcmputpx|cujppqkovss|90.98429|2023-07-04|Delivered|qeqnxlcgzdyj|{classsize=0.20|--|--
--|91|qokaaaqbnc|rcbard|9.079222|2023-04-04|Delivered|baoxtofkqit|Credit|--|--
--|86|udwkzs|gaelwaskxc|10.123622|2023-07-26|Delivered|osxxybvomlfh|Credit|--|--
--|25|zawpieyvj|yebid|57.113987|2023-01-01|Delivered|nkwtqfmqbscbpx|UPL|--|--
--|68|tszhfqqncc|hufxzslg|78.94206|2023-06-05|Delivered|rinwnqh|Credit|--|--
--|78|bxuqeygo|bfauiqqbfakwa|68.57193|2023-02-10|Delivered|jdsup|{classsize=0.20|--|--
--|58|tzcmgptry|ohjuzolxxndav|93.97047|2023-04-03|Delivered|ulzrqzrsilqlm|Credit|--|--
--|88|polzdmfd|yvzrmlam|75.18781|2023-01-11|Delivered|ardidrilgvdb|UPL|--|--
--|44|dmetypignjlg|oialddlvgvibi|45.144623|2023-06-17|Delivered|kcynqzx|{classsize=0.20|--|--
--|75|msyudd|khviookjcjfoom|3.9679291|2023-04-24|Delivered|pldubouqped|UPL|--|--
--|46|vexaujkjrg|dwcjwzycvazks|97.127846|2023-04-03|Delivered|khefylkvbzsvq|Credit|--|--
--|52|btvmi|whavb|96.162186|2023-03-31|Delivered|hjxqymljq|{classsize=0.20|--|--
--|81|lrjktq|bfjywyhpos|37.4365|2023-05-23|Delivered|cfjvn|UPL|--|--
--|85|csoapneb|zzedcothsgbkny|79.17201|2023-07-24|Delivered|uhilkfq|{classsize=0.20|--|--
--|63|brtylbeqvpounc|fbpsxbydfedc|69.884186|2023-01-16|Delivered|bqdoktzeccdta|UPL|--|--
--|15|btpgpbcgdo|nlzeezeuphp|82.40972|2023-02-20|Delivered|iindpnxqsm|{classsize=0.20|--|--
--|56|zxnbr|lmrmxvlxc|56.860107|2023-07-12|Delivered|lxisym|UPL|--|--
--|88|jksrjk|ufgdqa|13.12479|2023-03-27|Delivered|rnprvsbcooz|{classsize=0.20|--|--
--|41|tiqttpkvuskx|yyuoubiq|38.957314|2023-05-15|Delivered|edcmrbea|{classsize=0.20|--|--
--|4|helgljquma|vetptlwpns|33.21295|2023-03-29|Delivered|tvjlxcbtxrznp|{classsize=0.20|--|--
--|92|beuneup|zufuavjt|85.466415|2023-07-23|Delivered|drgkmagq|Credit|--|--
--|63|trztntek|qahrbt|3.0234795|2023-03-18|Delivered|ltrprxyeeygn|Credit|--|--
--|28|tbwcf|czvxbytvslm|54.250416|2023-01-03|Delivered|npxsmnr|UPL|--|--
--|4|qvbvzluieijkbz|vzdfsfic|83.18043|2023-04-25|Delivered|aykwm|UPL|--|--
--|37|weateankpl|wfevyr|64.51624|2023-07-29|Delivered|kileqo|UPL|--|--
--|99|gtfrqbqqs|jsoifu|10.433397|2023-02-13|Delivered|pnljlcjtj|UPL|--|--
--|97|tagmpttyactmlt|bfxpls|10.998668|2023-01-06|Delivered|wobzu|UPL|--|--
--|24|oibloxlghxk|jwvuwiex|88.55348|2023-04-29|Delivered|vzvaohpqmybm|Credit|--|--
--|72|twsqdz|cetpmvauh|73.072174|2023-04-28|Delivered|lvmsnhqumkim|UPL|--|--
--|95|hchvkky|skmeiniwxea|60.29001|2023-03-21|Delivered|cslrpwafwrux|Credit|--|--
--|20|ehsgwuywjkv|ohhzkrvhhzg|97.30644|2023-07-17|Delivered|sgqvitkdguaq|{classsize=0.20|--|--
--|83|tghtgbdgyhfqfl|pulrpgrfegydqh|51.40365|2023-03-28|Delivered|lrpukpcogm|{classsize=0.20|--|--
--|62|fnuttploibp|puezmorzthz|56.981087|2023-04-11|Delivered|awyfjkalhsc|Credit|--|--
--|73|iudpdildsdd|ymzgaptxtsn|2.791643|2023-07-21|Delivered|ktkhioymvml|Credit|--|--
--|17|bjwqud|dlrhnkq|17.075195|2023-06-25|Delivered|regmehlzqvea|UPL|--|--
--|53|cwibtivm|sfouegnglx|31.720629|2023-04-11|Delivered|dwefpgzkutjblt|Credit|--|--
--|80|vcpazukxpvqhcq|hnqcprreoxlfi|58.247375|2023-02-09|Delivered|ciwarycouk|UPL|--|--
--|1|zhrwqc|gomvdkhohdjxow|88.1828|2023-05-04|Delivered|irbfcrnefpds|{classsize=0.20|--|--
--|72|oyhxzhrnzp|ldewuuzkxspx|38.32192|2023-07-27|Delivered|kheggqarsmi|{classsize=0.20|--|--
--|21|stfqzsujiifp|lzxiqbuluhke|97.39096|2023-05-01|Delivered|jwatbmdcwfy|{classsize=0.20|--|--
--|52|qeuezptf|soazxbd|94.79667|2023-02-20|Delivered|kamebthpmqnh|UPL|--|--
--|20|vhsqatttabfjo|szuekjyiydgefd|4.428123|2023-07-30|Delivered|hxuszxgsx|Credit|--|--
--|71|gxoawhphi|uqlja|16.888262|2023-01-07|Delivered|hehwnsq|Credit|--|--
--|96|hnfestgpnjfrq|ixrwsdphue|62.06728|2023-07-01|Delivered|bilpwald|UPL|--|--
--|8|xasbkmi|ndxzoqkcun|40.630314|2023-06-07|Delivered|uikdvjsigvtbu|UPL|--|--
--|84|vqxtvtxbwn|jianon|27.776955|2023-05-11|Delivered|slgklgx|Credit|--|--
--|65|fatpgq|pdaduvrcfeeab|45.540264|2023-07-02|Delivered|soryptmrgrg|Credit|--|--
--|47|jrguvfgqkhqpjo|vpersnvcnqy|60.92819|2023-03-31|Delivered|dnnecgytvkya|UPL|--|--
--|45|kygkw|adydx|56.370384|2023-01-12|Delivered|roxscsbiwtrrul|Credit|--|--
